Date,CO,CO_percent,NO2,NO2_percent,Ozone,PM2.5,Number,AQI_Category,temp,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all
2021-12-05,24,100.0,23.0,96.0,11.0,,,,284.21791666666667,282.2504166666667,283.72583333333336,283.1504166666667,285.2225,1025.0,87.91666666666667,0.80375,262.3333333333333,1.8394444444444444,,,,,77.125
2021-12-05,23,96.0,23.0,96.0,11.0,,,,284.21791666666667,282.2504166666667,283.72583333333336,283.1504166666667,285.2225,1025.0,87.91666666666667,0.80375,262.3333333333333,1.8394444444444444,,,,,77.125
2021-12-06,23,96.0,23.0,96.0,6.0,,,,283.54125,282.13375,283.1170833333333,282.2754166666667,284.5991666666667,1021.75,91.125,1.1329166666666668,235.125,1.956875,,,,,75.54166666666667
2021-12-06,24,100.0,23.0,96.0,6.0,,,,283.54125,282.13375,283.1170833333333,282.2754166666667,284.5991666666667,1021.75,91.125,1.1329166666666668,235.125,1.956875,,,,,75.54166666666667
2021-12-07,23,96.0,23.0,96.0,18.0,61.0,2.0,Moderate,284.90125,283.02458333333334,284.43875,284.29833333333335,285.50625,1016.125,88.375,1.5445833333333334,159.66666666666666,1.870909090909091,0.3657142857142857,,,,74.08333333333333
2021-12-07,24,100.0,23.0,96.0,18.0,61.0,2.0,Moderate,284.90125,283.02458333333334,284.43875,284.29833333333335,285.50625,1016.125,88.375,1.5445833333333334,159.66666666666666,1.870909090909091,0.3657142857142857,,,,74.08333333333333
2021-12-08,23,96.0,23.0,96.0,32.0,12.0,1.0,Good,284.81916666666666,283.27333333333337,284.28375,284.0045833333333,285.71375,1016.9583333333334,90.33333333333331,1.1700000000000002,222.16666666666663,2.049166666666667,,,,,69.33333333333333
2021-12-08,24,100.0,23.0,96.0,32.0,12.0,1.0,Good,284.81916666666666,283.27333333333337,284.28375,284.0045833333333,285.71375,1016.9583333333334,90.33333333333331,1.1700000000000002,222.16666666666663,2.049166666666667,,,,,69.33333333333333
2021-12-09,23,96.0,23.0,96.0,28.0,31.0,1.0,Good,285.1345833333333,281.6395833333333,284.47625,284.6120833333333,285.71208333333334,1014.7083333333334,79.95833333333333,1.0095833333333333,273.875,2.9930434782608697,0.25,,,,64.83333333333333
2021-12-09,24,100.0,23.0,96.0,28.0,31.0,1.0,Good,285.1345833333333,281.6395833333333,284.47625,284.6120833333333,285.71208333333334,1014.7083333333334,79.95833333333333,1.0095833333333333,273.875,2.9930434782608697,0.25,,,,64.83333333333333
2021-12-10,24,100.0,23.0,96.0,25.0,32.0,1.0,Good,282.09250000000003,276.70375,280.28416666666664,281.05875,283.065,1020.375,70.79166666666667,2.495833333333333,304.9583333333333,2.6344444444444446,,,,,32.291666666666664
2021-12-10,23,96.0,23.0,96.0,25.0,32.0,1.0,Good,282.09250000000003,276.70375,280.28416666666664,281.05875,283.065,1020.375,70.79166666666667,2.495833333333333,304.9583333333333,2.6344444444444446,,,,,32.291666666666664
2021-12-11,23,96.0,23.0,96.0,27.0,37.0,1.0,Good,281.99875000000003,277.87333333333333,281.3129166666667,280.82666666666665,282.96958333333333,1023.4583333333334,76.375,1.143333333333333,188.54166666666663,2.161666666666666,,,,,45.625
2021-12-11,24,100.0,23.0,96.0,27.0,37.0,1.0,Good,281.99875000000003,277.87333333333333,281.3129166666667,280.82666666666665,282.96958333333333,1023.4583333333334,76.375,1.143333333333333,188.54166666666663,2.161666666666666,,,,,45.625
2021-12-12,23,96.0,23.0,96.0,31.0,10.0,1.0,Good,283.87208333333336,281.34791666666666,283.2325,283.12,284.67041666666665,1016.375,84.5,1.50875,158.54166666666666,3.0415,0.7100000000000001,,,,94.41666666666669
2021-12-12,24,100.0,23.0,96.0,31.0,10.0,1.0,Good,283.87208333333336,281.34791666666666,283.2325,283.12,284.67041666666665,1016.375,84.5,1.50875,158.54166666666666,3.0415,0.7100000000000001,,,,94.41666666666669
2021-12-13,23,96.0,23.0,96.0,35.0,4.0,1.0,Good,285.84208333333333,284.8283333333333,285.61041666666665,285.21166666666664,286.4225,1008.2083333333334,93.58333333333331,1.95,174.58333333333334,3.7604545454545457,3.3070833333333334,,,,93.83333333333331
2021-12-13,24,100.0,23.0,96.0,35.0,4.0,1.0,Good,285.84208333333333,284.8283333333333,285.61041666666665,285.21166666666664,286.4225,1008.2083333333334,93.58333333333331,1.95,174.58333333333334,3.7604545454545457,3.3070833333333334,,,,93.83333333333331
2021-12-14,23,96.0,23.0,96.0,31.0,18.0,1.0,Good,282.2658333333333,279.75916666666666,281.20166666666665,281.62625,282.8483333333333,1008.4583333333334,84.875,2.5175,271.2916666666667,3.4566666666666666,1.6113333333333333,,,,81.04166666666667
2021-12-14,24,100.0,23.0,96.0,31.0,18.0,1.0,Good,282.2658333333333,279.75916666666666,281.20166666666665,281.62625,282.8483333333333,1008.4583333333334,84.875,2.5175,271.2916666666667,3.4566666666666666,1.6113333333333333,,,,81.04166666666667
2021-12-15,23,96.0,23.0,96.0,34.0,9.0,1.0,Good,281.77,277.555,280.49791666666664,280.8645833333333,282.68916666666667,1019.625,75.04166666666667,3.767916666666667,223.33333333333331,3.276666666666667,,,,,62.75
2021-12-15,24,100.0,23.0,96.0,34.0,9.0,1.0,Good,281.77,277.555,280.49791666666664,280.8645833333333,282.68916666666667,1019.625,75.04166666666667,3.767916666666667,223.33333333333331,3.276666666666667,,,,,62.75
