date_local,CO,CO_percent,NO2,NO2_percent,temp,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,OZONE,PM2.5,Number,Category_Name,Ozone,AQI_Category
2019-08-02,24.0,100.0,23.0,96.0,291.3641666666667,289.0675,291.5133333333333,289.99791666666664,292.83458333333334,1017.1666666666666,87.04166666666667,2.2225,251.41666666666663,3.5272222222222225,,,,,73.45833333333333,13.0,16.0,1.0,Good,,
2019-08-03,24.0,100.0,23.0,96.0,292.3229166666667,289.0745833333333,292.44375,290.6879166666667,293.95708333333334,1014.7916666666666,82.29166666666667,1.8866666666666667,229.95833333333337,3.225,,,,,53.25,21.0,12.0,1.0,Good,,
2019-08-04,24.0,100.0,23.0,96.0,291.2908333333333,288.82041666666663,291.4125,289.90791666666667,292.5770833333333,1014.25,86.20833333333333,1.2920833333333337,212.75,3.597727272727273,,,,,72.79166666666667,28.0,39.0,1.0,Good,,
2019-08-05,23.0,96.0,23.0,96.0,290.96250000000003,288.25916666666666,291.0125,289.97375,291.89375,1014.9583333333334,84.79166666666667,1.28625,239.91666666666663,3.1523809523809527,,,,,75.95833333333333,24.0,53.0,1.5,Good,,
2019-08-06,23.0,96.0,23.0,96.0,291.0370833333333,287.9370833333333,291.0420833333333,289.8883333333334,292.1508333333333,1013.4583333333334,82.75,1.117916666666667,225.04166666666663,2.61952380952381,,,,,78.25,27.0,53.0,1.5,Good,,
2019-08-07,24.0,100.0,23.0,96.0,290.61125,287.7941666666666,290.60541666666666,289.10625,292.20125,1013.5833333333334,84.0,1.3570833333333334,227.58333333333337,3.92695652173913,,,,,60.333333333333336,29.0,50.0,1.0,Good,,
2019-08-08,24.0,100.0,23.0,96.0,290.66625,287.7579166666667,290.65625,289.5158333333333,291.85083333333336,1014.5,83.54166666666667,1.7716666666666667,283.0416666666667,5.569166666666667,,,,,31.291666666666668,27.0,33.0,1.0,Good,,
2019-08-09,23.0,96.0,23.0,96.0,291.565,287.745,291.53333333333336,290.68958333333336,292.44875,1014.5416666666666,79.33333333333333,1.5270833333333331,280.2083333333333,4.767499999999999,,,,,51.583333333333336,23.0,23.0,1.0,Good,,
2019-08-10,23.0,96.0,23.0,96.0,292.72041666666667,289.99666666666667,292.95125,291.595,293.58458333333334,1014.625,84.95833333333333,1.145,248.08333333333337,3.107,,,,,82.125,19.0,5.0,1.0,Good,,
2019-08-11,23.0,96.0,23.0,96.0,292.2716666666667,289.03375,292.39875,291.01416666666665,293.26166666666666,1016.75,82.95833333333333,1.96125,273.6666666666667,3.934,,,,,58.875,21.0,23.0,1.0,Good,,
2019-08-12,24.0,100.0,23.0,96.0,293.9425,288.74583333333334,294.0154166666667,292.4316666666667,295.20625,1015.5,73.41666666666667,2.29375,265.0,4.35875,,,,,5.75,21.0,40.0,1.0,Good,,
2019-08-13,24.0,100.0,23.0,96.0,294.06125000000003,289.365,294.34166666666664,292.85541666666666,295.1920833333333,1014.5833333333334,75.66666666666667,2.8395833333333336,273.6666666666667,3.934,,,,,7.333333333333333,20.0,46.0,1.0,Good,,
2019-08-14,23.0,96.0,23.0,96.0,295.4845833333333,290.05916666666667,295.7416666666667,294.55083333333334,296.44416666666666,1014.0833333333334,74.33333333333333,2.228333333333333,254.79166666666663,3.846,,,,,6.458333333333333,28.0,57.0,1.5,Good,,
2019-08-15,24.0,100.0,23.0,96.0,296.3070833333333,289.75333333333333,296.88208333333336,295.28458333333333,297.23041666666666,1013.3333333333334,68.33333333333333,1.8745833333333333,261.4166666666667,2.495,,,,,0.0416666666666666,26.0,62.0,1.5,Good,,
2019-08-16,24.0,100.0,23.0,96.0,294.97041666666667,288.91333333333336,295.07958333333335,293.37125,296.1170833333333,1010.7083333333334,69.58333333333333,1.2950000000000002,265.6666666666667,2.5705,,,,,5.166666666666667,23.0,63.0,1.5,Good,,
2019-08-17,23.0,96.0,23.0,96.0,291.84166666666664,288.68583333333333,291.9145833333333,290.83666666666664,292.7054166666667,1009.4166666666666,82.25,3.3000000000000003,241.29166666666663,2.905,,,,,20.0,28.0,54.0,1.5,Good,,
2019-08-18,24.0,100.0,23.0,96.0,291.0541666666667,288.6191666666667,291.1425,290.34166666666664,291.64125,1010.2083333333334,85.875,4.095416666666666,215.5,,,,,,64.70833333333333,25.0,28.0,1.0,Good,,
2019-08-19,23.0,96.0,23.0,96.0,290.1820833333333,287.3804166666667,290.1295833333333,289.39375,290.81416666666667,1013.8333333333334,83.83333333333333,1.1733333333333331,247.20833333333337,3.5391666666666666,,,,,64.375,24.0,19.0,1.0,Good,,
2019-08-20,23.0,96.0,23.0,96.0,290.9195833333333,287.78875,290.89958333333334,290.1191666666667,291.63291666666663,1015.625,82.20833333333333,1.1733333333333331,266.1666666666667,3.68875,,,,,38.708333333333336,23.0,30.0,1.0,Good,,
2019-08-21,23.0,96.0,21.0,88.0,292.5733333333333,288.47,292.68583333333333,291.31541666666664,293.80583333333334,1014.875,78.16666666666667,1.991666666666667,266.375,4.119285714285715,,,,,46.16666666666666,22.0,27.0,1.0,Good,,
2019-08-22,24.0,100.0,23.0,96.0,295.21083333333337,291.965,295.62291666666664,293.42,296.8333333333333,1010.0833333333334,82.91666666666667,1.846666666666667,254.08333333333337,4.023684210526316,,,,,63.625,20.0,37.0,1.0,Good,,
2019-08-23,24.0,100.0,23.0,96.0,293.0470833333333,289.20708333333334,293.15875,291.5833333333333,294.47041666666667,1007.9583333333334,79.125,1.9854166666666664,252.625,3.7258333333333336,,,,,42.75,23.0,43.0,1.0,Good,,
2019-08-24,24.0,100.0,23.0,96.0,291.18083333333334,288.83458333333334,291.29833333333335,289.99625,292.3575,1012.0416666666666,86.5,1.26875,248.83333333333337,3.342857142857143,,,,,62.0,28.0,37.0,1.0,Good,,
2019-08-25,24.0,100.0,23.0,96.0,291.08125,288.7866666666667,291.2025,289.72375,292.2916666666667,1015.0833333333334,87.04166666666667,1.1366666666666667,281.9166666666667,3.18625,,,,,39.458333333333336,31.0,27.0,1.0,Good,,
2019-08-26,24.0,100.0,23.0,96.0,291.2675,287.89625,291.2825,290.03041666666667,292.35375,1013.4583333333334,82.25,1.3862500000000002,226.91666666666663,3.039333333333333,,,,,41.5,23.0,19.0,1.0,Good,,
2019-08-27,23.0,96.0,23.0,96.0,291.24875000000003,288.59666666666664,291.34083333333336,289.98833333333334,292.3433333333333,1010.75,85.25,1.6133333333333333,266.125,3.235294117647059,,,,,51.41666666666666,29.0,26.0,1.0,Good,,
2019-08-28,23.0,96.0,9.0,38.0,291.0804166666667,288.8595833333333,291.20416666666665,290.19375,291.96208333333334,1012.25,87.16666666666667,1.2929166666666667,249.66666666666663,3.321428571428572,,,,,59.29166666666666,27.0,35.0,1.0,Good,,
2019-08-29,24.0,100.0,,,292.80458333333337,289.51958333333334,292.965,292.11583333333334,293.43125000000003,1015.8333333333334,81.95833333333333,1.81875,264.8333333333333,2.861333333333333,,,,,50.91666666666666,22.0,52.0,1.5,Good,,
2019-08-30,22.0,92.0,17.0,71.0,292.37291666666664,289.65875,292.5675,291.3029166666667,293.4191666666667,1016.5416666666666,84.91666666666667,1.4500000000000002,282.6666666666667,3.4826315789473683,,,,,11.416666666666666,20.0,40.0,1.0,Good,,
2019-08-31,24.0,100.0,23.0,96.0,292.8883333333333,289.32916666666665,293.09458333333333,291.89625,293.9483333333333,1014.25,81.08333333333333,1.47,238.91666666666663,3.267692307692308,,,,,25.625,21.0,39.0,1.0,Good,,
2019-09-01,16.0,67.0,19.0,79.0,294.46875,290.335,294.70708333333334,292.6725,296.0829166666667,1013.0,77.95833333333333,1.8766666666666667,271.4166666666667,3.37,,,,,16.791666666666668,22.0,23.0,1.0,Good,,
2019-09-02,23.0,96.0,23.0,96.0,293.33958333333334,289.495,293.47041666666667,291.59875,295.08375,1013.625,78.79166666666667,2.699583333333333,268.75,3.780909090909091,,,,,23.45833333333333,22.0,34.0,1.0,Good,,
2019-09-03,24.0,100.0,22.0,92.0,291.5745833333333,288.77208333333334,291.6725,290.3441666666667,292.8833333333333,1015.2916666666666,84.25,1.7608333333333333,246.58333333333337,4.09,,,,,50.41666666666666,20.0,24.0,1.0,Good,,
2019-09-04,23.0,96.0,23.0,96.0,291.95125,288.68416666666667,292.0308333333333,290.5475,293.18541666666664,1012.625,82.125,2.3216666666666668,258.125,3.372727272727273,,,,,50.75,22.0,29.0,1.0,Good,,
2019-09-05,23.0,96.0,23.0,96.0,290.96375,288.62791666666664,291.06333333333333,289.81750000000005,292.08458333333334,1014.25,86.66666666666667,1.7591666666666663,262.7083333333333,3.875238095238095,,,,,48.25,25.0,19.0,1.0,Good,,
2019-09-06,23.0,96.0,23.0,96.0,290.85875,288.7916666666667,290.98375,289.6958333333333,292.0370833333333,1017.625,88.04166666666667,1.0875,231.5,3.4017391304347826,,,,,72.95833333333333,23.0,18.0,1.0,Good,,
2019-09-07,23.0,96.0,23.0,96.0,290.6875,288.545,290.78125,289.83125,291.5729166666667,1017.5,87.5,1.284166666666667,264.2083333333333,4.3775,,,,,68.79166666666667,23.0,20.0,1.0,Good,,
2019-09-08,24.0,100.0,23.0,96.0,291.6695833333333,288.3804166666667,291.7129166666667,290.6670833333333,292.6045833333333,1015.4166666666666,81.79166666666667,2.290833333333333,274.875,4.917142857142856,,,,,10.416666666666666,24.0,33.0,1.0,Good,,
2019-09-09,23.0,96.0,23.0,96.0,292.31,288.56083333333333,292.35875,291.07416666666666,293.45750000000004,1014.3333333333334,79.54166666666667,2.044166666666667,274.4583333333333,3.925,,,,,13.791666666666666,28.0,29.0,1.0,Good,,
2019-09-10,23.0,96.0,23.0,96.0,291.47125,288.60041666666666,291.5495833333333,290.2616666666667,292.5104166666667,1012.4166666666666,83.875,1.75625,274.5416666666667,4.626086956521739,,,,,18.58333333333333,26.0,37.0,1.0,Good,,
2019-09-11,23.0,96.0,23.0,96.0,292.0025,288.15916666666664,292.01375,290.81166666666667,293.19875,1015.5,79.29166666666667,1.63375,257.625,4.47,,,,,19.5,27.0,52.0,1.5,Good,,
2019-09-12,23.0,96.0,23.0,96.0,293.82625,288.1025,293.8725,292.62625,294.9791666666667,1016.2916666666666,72.0,1.5945833333333337,261.7916666666667,3.512857142857143,,,,,10.458333333333334,30.0,52.0,1.5,Good,,
2019-09-13,23.0,96.0,23.0,96.0,296.18541666666664,289.29625,296.55333333333334,295.2675,297.1358333333333,1015.0,67.83333333333333,1.7875,266.7916666666667,3.870000000000001,,,,,38.41666666666666,44.0,,1.0,Good,,
2019-09-14,23.0,96.0,23.0,96.0,294.3795833333333,288.00625,294.33666666666664,293.22083333333336,295.34666666666664,1013.7083333333334,69.04166666666667,1.7233333333333334,286.125,3.278333333333333,,,,,6.166666666666667,24.0,,1.0,Good,,
2019-09-15,24.0,100.0,23.0,96.0,291.17375,288.2658333333333,291.21625,289.9666666666667,292.365,1012.3333333333334,83.66666666666667,1.4891666666666667,238.83333333333337,3.7790909090909097,,,,,65.70833333333333,27.0,,1.0,Good,,
2019-09-16,23.0,96.0,23.0,96.0,292.21541666666667,289.8483333333333,292.44041666666664,291.3079166666667,293.06916666666666,1012.5,86.66666666666667,1.4225,263.7083333333333,3.926086956521739,0.355,,,,77.875,27.0,,1.0,Good,,
2019-09-17,24.0,100.0,23.0,96.0,291.0529166666667,286.09541666666667,290.82125,290.0933333333333,291.83750000000003,1016.6666666666666,73.66666666666667,1.70375,286.0,4.12,,,,,38.458333333333336,22.0,27.0,1.0,Good,,
2019-09-18,23.0,96.0,23.0,96.0,292.01958333333334,289.25208333333336,292.16625,291.2808333333333,292.72583333333336,1014.7083333333334,84.41666666666667,1.26,250.625,3.5123809523809526,0.355,,,,52.458333333333336,23.0,19.0,1.0,Good,,
2019-09-19,23.0,96.0,23.0,96.0,291.10625,286.6979166666667,290.95458333333335,290.28125,291.85041666666666,1014.0,76.5,1.69625,269.3333333333333,3.1575,,,,,5.0,25.0,29.0,1.0,Good,,
2019-09-20,23.0,96.0,23.0,96.0,292.46791666666667,286.64125,292.32041666666663,291.55583333333334,293.41291666666666,1013.6666666666666,71.04166666666667,1.8220833333333333,268.9583333333333,3.03,,,,,0.1666666666666666,25.0,39.0,1.0,Good,,
2019-09-21,23.0,96.0,23.0,96.0,293.5308333333333,287.63416666666666,293.5025,292.255,294.6329166666667,1013.5416666666666,71.875,2.0470833333333336,253.875,4.568888888888889,,,,,4.458333333333333,31.0,42.0,1.0,Good,,
2019-09-22,24.0,100.0,23.0,96.0,292.42333333333335,287.9170833333333,292.44083333333333,291.49333333333334,293.3354166666667,1013.0833333333334,77.875,2.1008333333333336,278.8333333333333,4.47,,,,,24.95833333333333,19.0,33.0,1.0,Good,,
2019-09-23,23.0,96.0,23.0,96.0,292.73791666666665,288.3641666666667,292.81583333333333,291.725,293.7283333333333,1013.75,78.33333333333333,2.1895833333333337,264.4166666666667,4.092307692307692,,,,,20.416666666666668,21.0,32.0,1.0,Good,,
2019-09-24,23.0,96.0,23.0,96.0,296.23375,288.4116666666667,296.3491666666667,294.8845833333333,297.7504166666667,1014.7083333333334,63.29166666666666,1.7479166666666668,270.2916666666667,2.535,,,,,3.25,32.0,57.0,1.5,Good,,
2019-09-25,24.0,100.0,23.0,96.0,297.1683333333333,289.7191666666667,297.7966666666667,296.37666666666667,298.00125,1009.2916666666666,65.875,1.4883333333333333,247.91666666666663,1.5616666666666663,,,,,24.875,33.0,56.0,1.5,Good,,
2019-09-26,23.0,96.0,23.0,96.0,295.5720833333333,290.2545833333333,295.8433333333333,294.57125,296.3725,1009.5833333333334,74.04166666666667,2.466666666666667,237.125,2.504,,,,,13.375,32.0,56.0,1.5,Good,,
2019-09-27,23.0,96.0,23.0,96.0,291.3641666666667,289.06666666666666,291.50208333333336,290.42958333333337,292.05041666666665,1013.25,86.625,1.788333333333333,249.5,4.148333333333333,0.25,,,,55.16666666666666,28.0,22.0,1.0,Good,,
2019-09-28,24.0,100.0,23.0,96.0,288.61833333333334,284.74083333333334,288.2754166666667,287.8379166666667,289.43041666666664,1008.75,78.66666666666667,1.9004166666666664,273.9166666666667,4.897272727272727,,,,,28.875,29.0,49.0,1.0,Good,,
2019-09-29,24.0,100.0,23.0,96.0,287.79541666666665,282.21541666666667,287.1095833333333,286.83,288.8558333333333,1011.5833333333334,69.41666666666667,1.825,278.6666666666667,4.197777777777778,,,,,4.333333333333333,28.0,34.0,1.0,Good,,
2019-09-30,24.0,100.0,23.0,96.0,287.815,283.22583333333336,287.2895833333333,287.155,288.43916666666667,1014.3333333333334,74.79166666666667,1.0791666666666666,271.1666666666667,3.33,,,,,10.333333333333334,28.0,23.0,1.0,Good,,
2019-10-01,24.0,100.0,23.0,96.0,287.15791666666667,281.25625,286.48041666666666,286.2191666666667,288.0733333333333,1015.1666666666666,68.83333333333333,1.7566666666666668,279.0,3.68,,,,,2.375,23.0,22.0,1.0,Good,,
2019-10-02,23.0,96.0,23.0,96.0,288.0720833333333,282.6295833333333,287.6125,287.0370833333333,289.0004166666667,1016.0833333333334,71.625,1.5058333333333334,266.2916666666667,3.4266666666666667,,,,,0.625,21.0,38.0,1.0,Good,,
2019-10-03,23.0,96.0,23.0,96.0,288.3491666666667,283.6333333333333,287.8616666666667,287.1245833333333,289.44375,1015.3333333333334,74.20833333333333,1.8808333333333336,273.5833333333333,4.1269230769230765,,,,,6.333333333333333,27.0,36.0,1.0,Good,,
2019-10-04,24.0,100.0,23.0,96.0,288.87,281.1416666666667,288.1166666666667,287.87,289.95875,1018.5416666666666,62.0,1.627916666666667,269.2083333333333,3.3085,,,,,0.1666666666666666,27.0,35.0,1.0,Good,,
2019-10-05,23.0,96.0,23.0,96.0,289.82916666666665,282.66083333333336,289.28000000000003,288.70750000000004,290.8670833333333,1019.7916666666666,66.16666666666667,1.5208333333333333,276.4583333333333,2.68375,,,,,3.1666666666666665,26.0,37.0,1.0,Good,,
2019-10-06,24.0,100.0,23.0,96.0,292.595,282.37708333333336,292.0004166666667,291.71,293.39416666666665,1016.625,55.04166666666666,1.5625,173.75,3.07125,,,,,12.041666666666666,36.0,44.0,1.0,Good,,
2019-10-07,23.0,96.0,23.0,96.0,293.54541666666665,283.24333333333334,293.0579166666667,292.63666666666666,294.45166666666665,1014.9583333333334,53.29166666666666,1.09125,273.2083333333333,3.1283333333333334,,,,,28.08333333333333,36.0,53.0,1.5,Moderate,,
2019-10-08,23.0,96.0,23.0,96.0,291.03208333333333,285.0370833333333,290.7579166666667,289.94375,291.97291666666666,1012.2083333333334,71.20833333333333,1.5245833333333334,235.75,3.327777777777777,,,,,32.791666666666664,30.0,55.0,1.5,Good,,
2019-10-09,24.0,100.0,23.0,96.0,289.8220833333333,283.50916666666666,289.31333333333333,288.59541666666667,290.92583333333334,1011.6666666666666,67.75,1.6575,253.54166666666663,2.707222222222222,,,,,4.625,29.0,53.0,1.5,Good,,
2019-10-10,23.0,96.0,23.0,96.0,291.2370833333334,274.1745833333333,290.0266666666667,290.06875,292.43041666666664,1013.7916666666666,35.5,1.6362500000000002,169.29166666666666,3.417142857142857,,,,,19.541666666666668,32.0,38.0,1.0,Good,,
2019-10-11,23.0,96.0,23.0,96.0,289.7970833333333,277.5420833333333,288.78541666666666,288.88208333333336,290.7029166666667,1015.4583333333334,48.54166666666666,1.8158333333333327,164.79166666666666,3.28,,,,,76.75,37.0,48.0,1.0,Good,,
2019-10-12,24.0,100.0,23.0,96.0,290.0325,279.4975,289.1929166666667,289.0516666666667,291.01166666666666,1013.3333333333334,52.79166666666666,1.4766666666666666,235.91666666666663,3.0175,,,,,7.875,50.0,54.0,1.5,Good,,
2019-10-13,23.0,96.0,23.0,96.0,288.0258333333333,281.58875,287.4766666666667,286.84083333333336,289.1045833333333,1011.1666666666666,68.58333333333333,1.2333333333333334,247.08333333333337,2.655,,,,,41.375,34.0,33.0,1.0,Good,,
2019-10-14,24.0,100.0,23.0,96.0,286.6033333333333,283.44083333333333,286.22375,285.41125,287.73833333333334,1013.4166666666666,82.25,1.0829166666666667,240.125,2.855384615384616,,,,,35.458333333333336,31.0,52.0,1.5,Moderate,,
2019-10-15,24.0,100.0,23.0,96.0,286.0395833333333,283.065,285.67041666666665,285.11625,286.93,1017.625,83.41666666666667,0.7154166666666667,257.875,2.0023809523809524,,,,,62.208333333333336,29.0,56.0,1.5,Good,,
2019-10-16,24.0,100.0,23.0,96.0,286.50333333333333,283.60166666666663,286.09708333333333,285.4145833333333,287.62083333333334,1016.2916666666666,83.29166666666667,1.4583333333333333,264.125,2.4225,,,,,58.25,30.0,20.0,1.0,Good,,
2019-10-17,24.0,100.0,23.0,96.0,289.15333333333336,285.4579166666667,288.89125,288.25208333333336,289.9725,1013.375,79.75,1.6466666666666667,273.4166666666667,3.733,0.25,,,,54.958333333333336,31.0,32.0,1.0,Good,,
2019-10-18,24.0,100.0,23.0,96.0,288.40625,284.17125,287.96750000000003,287.3495833333333,289.48583333333335,1017.0416666666666,75.875,1.745,284.75,3.445294117647059,,,,,17.125,31.0,53.0,1.5,Good,,
2019-10-19,24.0,100.0,23.0,96.0,287.98791666666665,284.8520833333333,287.65958333333333,287.02666666666664,288.95708333333334,1018.3333333333334,81.66666666666667,1.3370833333333334,261.7916666666667,2.831111111111112,,,,,36.5,31.0,53.0,1.5,Good,,
2019-10-20,24.0,100.0,23.0,96.0,288.4520833333333,284.2029166666667,288.0854166666667,287.37666666666667,289.4270833333333,1019.0416666666666,78.375,2.6916666666666664,287.7083333333333,3.85625,,,,,15.75,28.0,46.0,1.0,Good,,
2019-10-21,23.0,96.0,23.0,96.0,290.315,284.98833333333334,290.02375,289.3625,291.27875,1020.125,72.83333333333333,2.130833333333334,279.4583333333333,3.065714285714286,,,,,1.8333333333333333,23.0,54.0,1.5,Moderate,,
2019-10-22,24.0,100.0,23.0,96.0,292.44375,285.565,292.2054166666667,291.3725,293.3566666666666,1020.8333333333334,66.41666666666667,1.840833333333333,264.25,2.233333333333333,,,,,24.20833333333333,28.0,56.0,1.5,Good,,
2019-10-23,24.0,100.0,23.0,96.0,292.3275,286.2454166666667,292.20625,291.42333333333335,293.2075,1016.4166666666666,71.375,1.5408333333333335,249.5,2.905,,,,,9.083333333333334,25.0,57.0,1.5,Good,,
2019-10-24,24.0,100.0,23.0,96.0,296.5158333333333,279.45666666666665,295.6433333333334,295.40416666666664,297.56375,1014.5416666666666,34.791666666666664,3.41875,131.625,2.6083333333333334,,,,,9.041666666666666,28.0,42.0,1.0,Good,,
2019-10-25,24.0,100.0,23.0,96.0,294.7683333333334,278.81458333333336,293.7604166666667,293.56375,295.7825,1017.6666666666666,37.083333333333336,2.9483333333333337,93.875,,,,,,15.666666666666666,36.0,69.0,1.5,Good,,
2019-10-26,24.0,100.0,23.0,96.0,291.0933333333333,283.8829166666667,290.64375,290.06,292.10875,1013.25,66.83333333333333,1.8520833333333333,269.4583333333333,3.664,,,,,5.541666666666667,25.0,66.0,1.5,Good,,
2019-10-27,23.0,96.0,23.0,96.0,289.18541666666664,276.78208333333333,288.1525,288.16041666666666,290.1779166666667,1009.2916666666666,50.083333333333336,2.4675,178.91666666666666,6.311176470588236,,,,,0.5,29.0,32.0,1.0,Good,,
2019-10-28,24.0,100.0,23.0,96.0,289.145,270.4479166666667,287.5420833333333,288.24666666666667,289.9875,1016.125,27.791666666666668,2.369583333333334,90.70833333333331,4.538461538461538,,,,,1.375,40.0,63.0,1.5,Good,,
2019-10-29,24.0,100.0,23.0,96.0,286.37791666666664,275.21791666666667,285.3616666666667,285.21166666666664,287.6075,1014.9166666666666,53.333333333333336,1.1241666666666668,171.5,3.165833333333333,,,,,0.4583333333333333,29.0,55.0,1.5,Good,,
2019-10-30,24.0,100.0,23.0,96.0,287.42833333333334,271.10125,285.78000000000003,286.47166666666664,288.42375,1017.4166666666666,33.458333333333336,3.3425,111.375,2.61,,,,,0.0,31.0,38.0,1.0,Good,,
2019-10-31,23.0,96.0,23.0,96.0,287.06083333333333,273.2625,285.6045833333333,285.90916666666664,288.12875,1022.625,40.79166666666666,1.9729166666666669,72.375,2.412,,,,,0.0,33.0,55.0,1.5,Good,,
2019-11-01,24.0,100.0,23.0,96.0,287.02791666666667,276.8258333333333,286.14208333333335,286.1141666666667,287.8570833333333,1020.875,52.79166666666666,1.4554166666666666,204.08333333333337,2.685,,,,,0.0,30.0,60.0,1.5,Good,,
2019-11-02,24.0,100.0,23.0,96.0,287.0858333333333,277.7370833333333,286.14416666666665,286.1625,288.1045833333333,1019.625,56.833333333333336,1.7966666666666666,141.625,2.3833333333333333,,,,,2.4166666666666665,44.0,62.0,1.5,Good,,
2019-11-03,24.0,100.0,23.0,96.0,287.65541666666667,279.15625,287.03125,286.60291666666666,288.73875,1016.625,59.875,1.4804166666666667,216.0,2.46,,,,,0.6666666666666666,42.0,58.0,1.5,Moderate,,
2019-11-04,24.0,100.0,22.0,92.0,287.34583333333336,282.3125,286.93375,286.1875,288.5154166666667,1015.0833333333334,75.54166666666667,1.1420833333333331,238.20833333333337,2.3240000000000003,,,,,34.083333333333336,27.0,54.0,1.5,Moderate,,
2019-11-05,24.0,100.0,23.0,96.0,286.6458333333333,283.4145833333333,286.3566666666667,285.53208333333333,287.5783333333333,1016.75,82.33333333333333,1.3025,268.9583333333333,1.6877777777777778,0.25,,,,35.916666666666664,25.0,53.0,1.5,Good,,
2019-11-06,23.0,96.0,23.0,96.0,285.91125,283.44,285.5833333333333,284.58458333333334,287.05375,1016.75,85.45833333333333,1.2141666666666666,268.0833333333333,2.3925,,,,,59.79166666666666,20.0,52.0,1.5,Good,,
2019-11-07,24.0,100.0,23.0,96.0,285.2991666666667,283.22875,284.98875,284.27208333333334,286.1695833333333,1018.0,87.95833333333333,1.4233333333333331,255.125,2.0866666666666664,,,,,59.0,31.0,59.0,1.5,Good,,
2019-11-08,24.0,100.0,23.0,96.0,285.05541666666664,283.24875000000003,284.77125,284.16041666666666,285.8229166666667,1021.625,89.375,1.745,250.29166666666663,2.795,,,,,75.33333333333333,29.0,75.0,1.5,Good,,
2019-11-09,23.0,96.0,23.0,96.0,285.1820833333333,283.10083333333336,284.6408333333333,283.9870833333334,286.27833333333336,1021.2916666666666,87.79166666666667,1.5058333333333334,251.70833333333337,1.9375,0.25,,,,48.125,29.0,69.0,1.5,Good,,
2019-11-10,23.0,96.0,23.0,96.0,285.78375,283.5025,285.3616666666667,284.55833333333334,286.87208333333336,1018.625,86.54166666666667,1.2145833333333331,232.125,2.414,,,,,58.25,24.0,55.0,1.5,Moderate,,
2019-11-11,24.0,100.0,23.0,96.0,287.0708333333333,284.3254166666666,286.84083333333336,286.14125,287.955,1016.7916666666666,84.875,1.4508333333333334,209.25,2.125,0.25,,,,60.91666666666666,20.0,60.0,1.5,Good,,
2019-11-12,24.0,100.0,23.0,96.0,288.3254166666667,284.02416666666664,287.9875,287.51916666666665,289.1620833333333,1017.7083333333334,78.16666666666667,0.89875,243.20833333333337,2.236666666666667,,,,,99.33333333333331,31.0,55.0,1.5,Good,,
2019-11-13,24.0,100.0,23.0,96.0,286.51666666666665,283.9895833333333,286.18625000000003,285.70625,287.285,1016.0833333333334,85.375,1.1266666666666667,263.4583333333333,2.420588235294117,,,,,99.83333333333331,31.0,52.0,1.5,Good,,
2019-11-14,24.0,100.0,23.0,96.0,286.62375000000003,284.4495833333333,286.2958333333333,286.08,287.1354166666667,1017.0833333333334,86.875,1.7916666666666667,212.125,1.78875,0.25,,,,89.20833333333333,25.0,48.0,1.0,Good,,
2019-11-15,24.0,100.0,23.0,96.0,287.98291666666665,285.40708333333333,287.735,287.37916666666666,288.69875,1021.3333333333334,84.75,1.1391666666666669,240.66666666666663,2.192,,,,,80.5,23.0,17.0,1.0,Good,,
2019-11-16,24.0,100.0,23.0,96.0,286.76,285.1741666666667,286.54375,285.84708333333333,287.73291666666665,1020.8333333333334,90.625,1.22375,233.54166666666663,2.7191666666666667,,,,,82.79166666666667,14.0,51.0,1.5,Good,,
2019-11-17,24.0,100.0,23.0,96.0,286.965,284.17125,286.6708333333333,286.12625,287.79,1019.125,84.875,1.5729166666666667,174.16666666666666,1.25,,,,,60.0,33.0,59.0,1.5,Moderate,,
2019-11-18,24.0,100.0,23.0,96.0,288.47,283.7370833333333,288.0441666666666,287.56625,289.4733333333333,1015.125,74.70833333333333,1.4125,207.41666666666663,2.0125,,,,,15.541666666666666,36.0,67.0,1.5,Good,,
2019-11-19,15.0,63.0,18.0,75.0,288.26416666666665,285.26416666666665,287.9941666666667,287.2991666666667,289.2858333333333,1009.4583333333334,82.83333333333333,2.012916666666667,276.5416666666667,3.918235294117647,,,,,41.125,,43.0,1.0,Good,,
2019-11-20,23.0,96.0,23.0,96.0,287.58958333333334,281.20125,286.86791666666664,286.71875,288.5470833333333,1001.1666666666666,68.125,2.601666666666667,308.375,3.24125,0.65,,,,18.0,26.0,47.0,1.0,Good,,
2019-11-21,24.0,100.0,23.0,96.0,287.02708333333334,279.3675,286.04833333333335,286.0545833333333,288.0366666666667,1006.6666666666666,60.583333333333336,1.7358333333333336,162.95833333333334,2.073636363636364,,,,,0.1666666666666666,26.0,55.0,1.5,Good,,
2019-11-22,23.0,96.0,23.0,96.0,285.5375,282.34791666666666,285.0879166666667,284.61375,286.5470833333333,1018.6666666666666,81.75,1.0366666666666666,155.45833333333334,2.1366666666666667,,,,,15.208333333333334,25.0,60.0,1.5,Good,,
2019-11-23,23.0,96.0,23.0,96.0,285.84458333333333,281.7966666666667,285.34291666666667,285.05125,286.6525,1022.5833333333334,77.79166666666667,1.70375,203.20833333333337,2.0866666666666664,,,,,2.958333333333333,29.0,62.0,1.5,Good,,
