date_local,CO,CO_percent,NO2,NO2_percent
2021-08-21,24.0,100.0,23.0,96.0
2021-08-22,23.0,96.0,23.0,96.0
2021-08-23,24.0,100.0,23.0,96.0
2021-08-24,23.0,96.0,23.0,96.0
2021-08-25,23.0,96.0,23.0,96.0
2021-08-26,23.0,96.0,23.0,96.0
2021-08-27,23.0,96.0,23.0,96.0
2021-08-28,23.0,96.0,23.0,96.0
2021-08-29,23.0,96.0,23.0,96.0
2021-08-30,23.0,96.0,23.0,96.0
2021-08-31,23.0,96.0,23.0,96.0
2021-09-01,19.0,79.0,19.0,79.0
2021-09-02,24.0,100.0,23.0,96.0
2021-09-03,23.0,96.0,23.0,96.0
2021-09-04,24.0,100.0,23.0,96.0
2021-09-05,23.0,96.0,23.0,96.0
2021-09-06,23.0,96.0,23.0,96.0
2021-09-07,24.0,100.0,23.0,96.0
2021-09-08,24.0,100.0,23.0,96.0
2021-09-09,23.0,96.0,23.0,96.0
2021-09-10,23.0,96.0,23.0,96.0
2021-09-11,24.0,100.0,23.0,96.0
2021-09-12,24.0,100.0,23.0,96.0
2021-09-13,23.0,96.0,23.0,96.0
2021-09-14,24.0,100.0,23.0,96.0
2021-09-15,23.0,96.0,23.0,96.0
2021-09-16,23.0,96.0,23.0,96.0
2021-09-17,23.0,96.0,23.0,96.0
2021-09-18,23.0,96.0,23.0,96.0
2021-09-19,24.0,100.0,23.0,96.0
2021-09-20,23.0,96.0,23.0,96.0
2021-09-21,23.0,96.0,23.0,96.0
2021-09-22,23.0,96.0,23.0,96.0
2021-09-23,23.0,96.0,23.0,96.0
2021-09-24,23.0,96.0,23.0,96.0
2021-09-25,23.0,96.0,23.0,96.0
2021-09-26,24.0,100.0,23.0,96.0
2021-09-27,23.0,96.0,23.0,96.0
2021-09-28,24.0,100.0,23.0,96.0
2021-09-29,24.0,100.0,23.0,96.0
2021-09-30,24.0,100.0,23.0,96.0
2021-10-01,24.0,100.0,23.0,96.0
2021-10-02,23.0,96.0,23.0,96.0
2021-10-03,24.0,100.0,23.0,96.0
2021-10-04,23.0,96.0,23.0,96.0
2021-10-05,23.0,96.0,23.0,96.0
2021-10-06,23.0,96.0,23.0,96.0
2021-10-07,24.0,100.0,23.0,96.0
2021-10-08,23.0,96.0,23.0,96.0
2021-10-09,23.0,96.0,23.0,96.0
2021-10-10,24.0,100.0,23.0,96.0
2021-10-11,24.0,100.0,23.0,96.0
2021-10-12,23.0,96.0,23.0,96.0
2021-10-13,21.0,88.0,21.0,88.0
2021-10-14,24.0,100.0,23.0,96.0
2021-10-15,24.0,100.0,23.0,96.0
2021-10-16,24.0,100.0,23.0,96.0
2021-10-17,24.0,100.0,23.0,96.0
2021-10-18,23.0,96.0,23.0,96.0
2021-10-19,23.0,96.0,23.0,96.0
2021-10-20,23.0,96.0,23.0,96.0
2021-10-21,24.0,100.0,23.0,96.0
2021-10-22,24.0,100.0,23.0,96.0
2021-10-23,23.0,96.0,23.0,96.0
2021-10-24,24.0,100.0,23.0,96.0
2021-10-25,23.0,96.0,23.0,96.0
2021-10-26,24.0,100.0,23.0,96.0
2021-10-27,23.0,96.0,23.0,96.0
2021-10-28,23.0,96.0,23.0,96.0
2021-10-29,24.0,100.0,23.0,96.0
2021-10-30,24.0,100.0,23.0,96.0
2021-10-31,24.0,100.0,23.0,96.0
2021-11-01,24.0,100.0,23.0,96.0
2021-11-02,24.0,100.0,23.0,96.0
2021-11-03,24.0,100.0,23.0,96.0
2021-11-04,24.0,100.0,23.0,96.0
2021-11-05,23.0,96.0,23.0,96.0
2021-11-06,23.0,96.0,23.0,96.0
2021-11-07,23.0,96.0,23.0,96.0
2021-11-08,24.0,100.0,23.0,96.0
2021-11-09,24.0,100.0,23.0,96.0
2021-11-10,15.0,63.0,18.0,75.0
2021-11-11,24.0,100.0,23.0,96.0
2021-11-12,23.0,96.0,23.0,96.0
2021-11-13,23.0,96.0,23.0,96.0
2021-11-14,23.0,96.0,23.0,96.0
2021-11-15,23.0,96.0,23.0,96.0
2021-11-16,17.0,71.0,17.0,71.0
2021-11-17,24.0,100.0,23.0,96.0
2021-11-18,23.0,96.0,23.0,96.0
2021-11-19,23.0,96.0,23.0,96.0
2021-11-20,24.0,100.0,23.0,96.0
2021-11-21,24.0,100.0,23.0,96.0
2021-11-22,24.0,100.0,23.0,96.0
2021-11-23,23.0,96.0,23.0,96.0
2021-11-24,24.0,100.0,23.0,96.0
2021-11-25,24.0,100.0,23.0,96.0
2021-11-26,23.0,96.0,23.0,96.0
2021-11-27,24.0,100.0,23.0,96.0
2021-11-28,23.0,96.0,23.0,96.0
2021-11-29,23.0,96.0,23.0,96.0
2021-11-30,24.0,100.0,23.0,96.0
2021-12-01,24.0,100.0,23.0,96.0
2021-12-02,23.0,96.0,23.0,96.0
2021-12-03,24.0,100.0,23.0,96.0
2021-12-04,23.0,96.0,23.0,96.0
2021-12-05,23.0,96.0,23.0,96.0
2021-12-06,24.0,100.0,23.0,96.0
2021-12-07,24.0,100.0,23.0,96.0
2021-12-08,23.0,96.0,23.0,96.0
2021-12-09,24.0,100.0,23.0,96.0
2021-12-10,23.0,96.0,23.0,96.0
2021-12-11,24.0,100.0,23.0,96.0
2021-12-12,24.0,100.0,23.0,96.0
2021-12-13,24.0,100.0,23.0,96.0
2021-12-14,23.0,96.0,23.0,96.0
2021-12-15,23.0,96.0,23.0,96.0
2021-12-16,23.0,96.0,23.0,96.0
2021-12-17,23.0,96.0,23.0,96.0
2021-12-18,23.0,96.0,23.0,96.0
2021-12-19,24.0,100.0,23.0,96.0
2021-12-20,23.0,96.0,23.0,96.0
2021-12-21,24.0,100.0,23.0,96.0
2021-12-22,23.0,96.0,23.0,96.0
2021-12-23,23.0,96.0,23.0,96.0
2021-12-24,23.0,96.0,23.0,96.0
2021-12-25,24.0,100.0,23.0,96.0
2021-12-26,23.0,96.0,23.0,96.0
2021-12-27,24.0,100.0,23.0,96.0
2021-12-28,24.0,100.0,23.0,96.0
2021-12-29,23.0,96.0,23.0,96.0
2021-12-30,23.0,96.0,23.0,96.0
2021-12-31,24.0,100.0,23.0,96.0
2022-01-01,23.0,96.0,23.0,96.0
2022-01-02,24.0,100.0,23.0,96.0
2022-01-03,24.0,100.0,23.0,96.0
2022-01-04,24.0,100.0,23.0,96.0
2022-01-05,23.0,96.0,23.0,96.0
2022-01-06,23.0,96.0,23.0,96.0
2022-01-07,23.0,96.0,23.0,96.0
2022-01-08,23.0,96.0,23.0,96.0
2022-01-09,24.0,100.0,23.0,96.0
2022-01-10,22.0,92.0,22.0,92.0
2022-01-11,24.0,100.0,23.0,96.0
2022-01-12,23.0,96.0,23.0,96.0
2022-01-13,24.0,100.0,23.0,96.0
2022-01-14,24.0,100.0,23.0,96.0
2022-01-15,24.0,100.0,23.0,96.0
2022-01-16,23.0,96.0,23.0,96.0
2022-01-17,23.0,96.0,23.0,96.0
2022-01-18,23.0,96.0,23.0,96.0
2022-01-19,24.0,100.0,23.0,96.0
2022-01-20,24.0,100.0,23.0,96.0
2022-01-21,23.0,96.0,23.0,96.0
2022-01-22,23.0,96.0,23.0,96.0
2022-01-23,24.0,100.0,23.0,96.0
2022-01-24,24.0,100.0,23.0,96.0
2022-01-25,24.0,100.0,23.0,96.0
2022-01-26,23.0,96.0,23.0,96.0
2022-01-27,24.0,100.0,23.0,96.0
2022-01-28,24.0,100.0,23.0,96.0
2022-01-29,24.0,100.0,23.0,96.0
2022-01-30,24.0,100.0,23.0,96.0
2022-01-31,21.0,88.0,21.0,88.0
2022-02-01,22.0,92.0,22.0,92.0
2022-02-02,24.0,100.0,21.0,88.0
2022-02-03,23.0,96.0,23.0,96.0
2022-02-04,24.0,100.0,23.0,96.0
2022-02-05,7.0,29.0,23.0,96.0
2022-02-06,24.0,100.0,23.0,96.0
2022-02-07,24.0,100.0,23.0,96.0
2022-02-08,24.0,100.0,23.0,96.0
2022-02-09,24.0,100.0,23.0,96.0
2022-02-10,23.0,96.0,23.0,96.0
2022-02-11,24.0,100.0,23.0,96.0
2022-02-12,24.0,100.0,23.0,96.0
2022-02-13,23.0,96.0,23.0,96.0
2022-02-14,24.0,100.0,22.0,92.0
2022-02-15,24.0,100.0,23.0,96.0
2022-02-16,24.0,100.0,22.0,92.0
2022-02-17,23.0,96.0,23.0,96.0
2022-02-18,24.0,100.0,23.0,96.0
2022-02-19,23.0,96.0,23.0,96.0
2022-02-20,24.0,100.0,23.0,96.0
2022-02-21,24.0,100.0,23.0,96.0
2022-02-22,24.0,100.0,23.0,96.0
2022-02-23,24.0,100.0,23.0,96.0
2022-02-24,24.0,100.0,23.0,96.0
2022-02-25,24.0,100.0,23.0,96.0
2022-02-26,24.0,100.0,23.0,96.0
2022-02-27,23.0,96.0,23.0,96.0
2022-02-28,23.0,96.0,23.0,96.0
2022-03-01,16.0,67.0,19.0,79.0
2022-03-02,23.0,96.0,23.0,96.0
2022-03-03,24.0,100.0,23.0,96.0
2022-03-04,24.0,100.0,23.0,96.0
2022-03-05,24.0,100.0,23.0,96.0
2022-03-06,23.0,96.0,23.0,96.0
2022-03-07,24.0,100.0,23.0,96.0
2022-03-08,23.0,96.0,23.0,96.0
2022-03-09,24.0,100.0,22.0,92.0
2022-03-10,24.0,100.0,23.0,96.0
2022-03-11,23.0,96.0,23.0,96.0
2022-03-12,23.0,96.0,23.0,96.0
2022-03-13,23.0,96.0,23.0,96.0
2022-03-14,24.0,100.0,23.0,96.0
2022-03-15,24.0,100.0,23.0,96.0
2022-03-16,24.0,100.0,23.0,96.0
2022-03-17,24.0,100.0,23.0,96.0
2022-03-18,23.0,96.0,23.0,96.0
2022-03-19,23.0,96.0,23.0,96.0
2022-03-20,24.0,100.0,23.0,96.0
2022-03-21,24.0,100.0,23.0,96.0
2022-03-22,24.0,100.0,23.0,96.0
2022-03-23,23.0,96.0,23.0,96.0
2022-03-24,24.0,100.0,23.0,96.0
2022-03-25,24.0,100.0,23.0,96.0
2022-03-26,24.0,100.0,23.0,96.0
2022-03-27,23.0,96.0,23.0,96.0
2022-03-28,23.0,96.0,23.0,96.0
2022-03-29,24.0,100.0,23.0,96.0
2022-03-30,24.0,100.0,23.0,96.0
2022-03-31,23.0,96.0,23.0,96.0
2022-04-01,23.0,96.0,23.0,96.0
2022-04-02,24.0,100.0,23.0,96.0
2022-04-03,23.0,96.0,23.0,96.0
2022-04-04,24.0,100.0,23.0,96.0
2022-04-05,24.0,100.0,23.0,96.0
2022-04-06,23.0,96.0,23.0,96.0
2022-04-07,23.0,96.0,23.0,96.0
2022-04-08,23.0,96.0,23.0,96.0
2022-04-09,23.0,96.0,23.0,96.0
2022-04-10,24.0,100.0,23.0,96.0
2022-04-11,24.0,100.0,23.0,96.0
2022-04-12,24.0,100.0,23.0,96.0
2022-04-13,24.0,100.0,23.0,96.0
2022-04-14,23.0,96.0,23.0,96.0
2022-04-15,23.0,96.0,23.0,96.0
2022-04-16,23.0,96.0,23.0,96.0
2022-04-17,23.0,96.0,23.0,96.0
2022-04-18,24.0,100.0,23.0,96.0
2022-04-19,24.0,100.0,23.0,96.0
2022-04-20,23.0,96.0,23.0,96.0
2022-04-21,23.0,96.0,23.0,96.0
2022-04-22,23.0,96.0,23.0,96.0
2022-04-23,24.0,100.0,23.0,96.0
2022-04-24,23.0,96.0,23.0,96.0
2022-04-25,24.0,100.0,23.0,96.0
2022-04-26,23.0,96.0,23.0,96.0
2022-04-27,23.0,96.0,23.0,96.0
2022-04-28,22.0,92.0,22.0,92.0
2022-04-29,21.0,88.0,21.0,88.0
2022-04-30,24.0,100.0,23.0,96.0
2022-05-01,23.0,96.0,23.0,96.0
2022-05-02,21.0,88.0,21.0,88.0
2022-05-03,23.0,96.0,23.0,96.0
2022-05-04,24.0,100.0,23.0,96.0
2022-05-05,22.0,92.0,22.0,92.0
2022-05-06,22.0,92.0,22.0,92.0
2022-05-07,23.0,96.0,23.0,96.0
2022-05-08,24.0,100.0,23.0,96.0
2022-05-09,21.0,88.0,21.0,88.0
2022-05-10,23.0,96.0,23.0,96.0
2022-05-11,23.0,96.0,23.0,96.0
2022-05-12,24.0,100.0,23.0,96.0
2022-05-13,24.0,100.0,23.0,96.0
2022-05-14,24.0,100.0,23.0,96.0
2022-05-15,23.0,96.0,23.0,96.0
2022-05-16,23.0,96.0,23.0,96.0
2022-05-17,24.0,100.0,23.0,96.0
2022-05-18,23.0,96.0,23.0,96.0
2022-05-19,23.0,96.0,23.0,96.0
2022-05-20,24.0,100.0,23.0,96.0
2022-05-21,23.0,96.0,23.0,96.0
2022-05-22,23.0,96.0,23.0,96.0
2022-05-23,14.0,58.0,17.0,71.0
2022-05-24,24.0,100.0,23.0,96.0
2022-05-25,24.0,100.0,23.0,96.0
2022-05-26,24.0,100.0,23.0,96.0
2022-05-27,23.0,96.0,23.0,96.0
2022-05-28,23.0,96.0,23.0,96.0
2022-05-29,24.0,100.0,23.0,96.0
2022-05-30,24.0,100.0,23.0,96.0
2022-05-31,24.0,100.0,23.0,96.0
2022-06-01,24.0,100.0,23.0,96.0
2022-06-02,15.0,63.0,18.0,75.0
2022-06-03,24.0,100.0,23.0,96.0
2022-06-04,23.0,96.0,23.0,96.0
2022-06-05,23.0,96.0,23.0,96.0
2022-06-06,24.0,100.0,23.0,96.0
2022-06-07,23.0,96.0,23.0,96.0
2022-06-08,24.0,100.0,23.0,96.0
2022-06-09,23.0,96.0,23.0,96.0
2022-06-10,23.0,96.0,23.0,96.0
2022-06-11,24.0,100.0,23.0,96.0
2022-06-12,23.0,96.0,23.0,96.0
2022-06-13,23.0,96.0,23.0,96.0
2022-06-14,23.0,96.0,23.0,96.0
2022-06-15,24.0,100.0,23.0,96.0
2022-06-16,23.0,96.0,23.0,96.0
2022-06-17,23.0,96.0,23.0,96.0
2022-06-18,24.0,100.0,23.0,96.0
2022-06-19,23.0,96.0,23.0,96.0
2022-06-20,24.0,100.0,23.0,96.0
2022-06-21,24.0,100.0,23.0,96.0
2022-06-22,24.0,100.0,23.0,96.0
2022-06-23,23.0,96.0,23.0,96.0
2022-06-24,23.0,96.0,23.0,96.0
2022-06-25,23.0,96.0,23.0,96.0
2022-06-26,23.0,96.0,23.0,96.0
2022-06-27,23.0,96.0,23.0,96.0
2022-06-28,23.0,96.0,23.0,96.0
2022-06-29,24.0,100.0,23.0,96.0
2022-06-30,24.0,100.0,23.0,96.0
2022-07-01,24.0,100.0,23.0,96.0
2022-07-02,23.0,96.0,23.0,96.0
2022-07-03,24.0,100.0,23.0,96.0
2022-07-04,23.0,96.0,23.0,96.0
2022-07-05,24.0,100.0,23.0,96.0
2022-07-06,23.0,96.0,23.0,96.0
2022-07-07,23.0,96.0,23.0,96.0
2022-07-08,24.0,100.0,23.0,96.0
2022-07-09,24.0,100.0,23.0,96.0
2022-07-10,24.0,100.0,23.0,96.0
2022-07-11,24.0,100.0,23.0,96.0
2022-07-12,24.0,100.0,23.0,96.0
2022-07-13,24.0,100.0,23.0,96.0
2022-07-14,24.0,100.0,23.0,96.0
2022-07-15,23.0,96.0,23.0,96.0
2022-07-16,24.0,100.0,23.0,96.0
2022-07-17,23.0,96.0,23.0,96.0
2022-07-18,23.0,96.0,23.0,96.0
2022-07-19,24.0,100.0,23.0,96.0
2022-07-20,24.0,100.0,23.0,96.0
2022-07-21,23.0,96.0,23.0,96.0
2022-07-22,23.0,96.0,23.0,96.0
2022-07-23,23.0,96.0,23.0,96.0
2022-07-24,23.0,96.0,23.0,96.0
2022-07-25,23.0,96.0,23.0,96.0
2022-07-26,24.0,100.0,23.0,96.0
2022-07-27,23.0,96.0,23.0,96.0
2022-07-28,23.0,96.0,23.0,96.0
2022-07-29,24.0,100.0,23.0,96.0
2022-07-30,23.0,96.0,23.0,96.0
2022-07-31,24.0,100.0,23.0,96.0
2022-08-01,24.0,100.0,23.0,96.0
2022-08-02,24.0,100.0,23.0,96.0
2022-08-03,23.0,96.0,23.0,96.0
2022-08-04,23.0,96.0,23.0,96.0
2022-08-05,23.0,96.0,23.0,96.0
2022-08-06,8.0,33.0,6.0,25.0
2022-08-08,5.0,21.0,10.0,42.0
2022-08-09,23.0,96.0,23.0,96.0
2022-08-10,24.0,100.0,23.0,96.0
2022-08-11,23.0,96.0,23.0,96.0
2022-08-12,24.0,100.0,23.0,96.0
2022-08-13,23.0,96.0,23.0,96.0
2022-08-14,24.0,100.0,23.0,96.0
2022-08-15,23.0,96.0,23.0,96.0
2022-08-16,23.0,96.0,23.0,96.0
2022-08-17,23.0,96.0,23.0,96.0
2022-08-18,24.0,100.0,23.0,96.0
2022-08-19,24.0,100.0,23.0,96.0
2022-08-20,24.0,100.0,23.0,96.0
2022-08-21,23.0,96.0,23.0,96.0
2022-08-22,24.0,100.0,23.0,96.0
2022-08-23,24.0,100.0,23.0,96.0
2022-08-24,24.0,100.0,24.0,100.0
2022-08-25,24.0,100.0,23.0,96.0
2022-08-26,23.0,96.0,23.0,96.0
2022-08-27,24.0,100.0,23.0,96.0
2022-08-28,24.0,100.0,23.0,96.0
2022-08-29,24.0,100.0,23.0,96.0
2022-08-30,23.0,96.0,23.0,96.0
2022-08-31,23.0,96.0,23.0,96.0
2022-09-01,19.0,79.0,19.0,79.0
2022-09-02,24.0,100.0,23.0,96.0
2022-09-03,24.0,100.0,23.0,96.0
2022-09-04,24.0,100.0,23.0,96.0
2022-09-05,24.0,100.0,23.0,96.0
2022-09-06,23.0,96.0,23.0,96.0
2022-09-07,23.0,96.0,23.0,96.0
2022-09-08,23.0,96.0,23.0,96.0
2022-09-09,24.0,100.0,23.0,96.0
2022-09-10,23.0,96.0,23.0,96.0
2022-09-11,23.0,96.0,23.0,96.0
2022-09-12,23.0,96.0,23.0,96.0
2022-09-13,23.0,96.0,23.0,96.0
2022-09-14,23.0,96.0,23.0,96.0
2022-09-15,23.0,96.0,23.0,96.0
2022-09-16,23.0,96.0,23.0,96.0
2022-09-17,23.0,96.0,23.0,96.0
2022-09-18,23.0,96.0,23.0,96.0
2022-09-19,24.0,100.0,23.0,96.0
2022-09-20,24.0,100.0,23.0,96.0
2022-09-21,23.0,96.0,23.0,96.0
2022-09-22,23.0,96.0,23.0,96.0
2022-09-23,23.0,96.0,23.0,96.0
2022-09-24,23.0,96.0,23.0,96.0
2022-09-25,24.0,100.0,23.0,96.0
2022-09-26,24.0,100.0,23.0,96.0
2022-09-27,24.0,100.0,23.0,96.0
2022-09-28,24.0,100.0,23.0,96.0
2022-09-29,24.0,100.0,23.0,96.0
2022-09-30,23.0,96.0,23.0,96.0
2022-10-01,23.0,96.0,23.0,96.0
2022-10-02,24.0,100.0,23.0,96.0
2022-10-03,23.0,96.0,23.0,96.0
2022-10-04,24.0,100.0,23.0,96.0
2022-10-05,23.0,96.0,23.0,96.0
2022-10-06,24.0,100.0,23.0,96.0
2022-10-07,23.0,96.0,23.0,96.0
2022-10-08,24.0,100.0,23.0,96.0
2022-10-09,24.0,100.0,23.0,96.0
2022-10-10,23.0,96.0,23.0,96.0
2022-10-11,24.0,100.0,22.0,92.0
2022-10-12,24.0,100.0,23.0,96.0
2022-10-13,21.0,88.0,23.0,96.0
2022-10-14,22.0,92.0,23.0,96.0
2022-10-15,23.0,96.0,23.0,96.0
2022-10-16,24.0,100.0,23.0,96.0
2022-10-17,24.0,100.0,23.0,96.0
2022-10-18,24.0,100.0,23.0,96.0
2022-10-19,23.0,96.0,23.0,96.0
2022-10-20,22.0,92.0,22.0,92.0
2022-10-21,23.0,96.0,23.0,96.0
2022-10-22,24.0,100.0,23.0,96.0
2022-10-23,24.0,100.0,23.0,96.0
2022-10-24,24.0,100.0,23.0,96.0
2022-10-25,24.0,100.0,23.0,96.0
2022-10-26,23.0,96.0,23.0,96.0
2022-10-27,23.0,96.0,23.0,96.0
2022-10-28,23.0,96.0,23.0,96.0
2022-10-29,23.0,96.0,23.0,96.0
2022-10-30,23.0,96.0,23.0,96.0
2022-10-31,24.0,100.0,23.0,96.0
2022-11-01,24.0,100.0,23.0,96.0
2022-11-02,22.0,92.0,22.0,92.0
2022-11-03,23.0,96.0,23.0,96.0
2022-11-04,23.0,96.0,23.0,96.0
2022-11-05,23.0,96.0,23.0,96.0
2022-11-06,24.0,100.0,23.0,96.0
2022-11-07,24.0,100.0,23.0,96.0
2022-11-08,23.0,96.0,23.0,96.0
2022-11-09,24.0,100.0,23.0,96.0
2022-11-10,24.0,100.0,23.0,96.0
2022-11-11,24.0,100.0,23.0,96.0
2022-11-12,23.0,96.0,23.0,96.0
2022-11-13,24.0,100.0,23.0,96.0
2022-11-14,24.0,100.0,23.0,96.0
2022-11-15,23.0,96.0,23.0,96.0
2022-11-16,24.0,100.0,23.0,96.0
2022-11-17,24.0,100.0,23.0,96.0
2022-11-18,23.0,96.0,23.0,96.0
2022-11-19,23.0,96.0,23.0,96.0
2022-11-20,24.0,100.0,23.0,96.0
2022-11-21,24.0,100.0,23.0,96.0
2022-11-22,24.0,100.0,23.0,96.0
2022-11-23,24.0,100.0,23.0,96.0
2022-11-24,24.0,100.0,23.0,96.0
2022-11-25,24.0,100.0,23.0,96.0
2022-11-26,23.0,96.0,23.0,96.0
2022-11-27,24.0,100.0,23.0,96.0
2022-11-28,24.0,100.0,23.0,96.0
2022-11-29,23.0,96.0,23.0,96.0
2022-11-30,23.0,96.0,23.0,96.0
2022-12-01,24.0,100.0,23.0,96.0
2022-12-02,24.0,100.0,23.0,96.0
2022-12-03,23.0,96.0,23.0,96.0
2022-12-04,23.0,96.0,23.0,96.0
2022-12-05,15.0,63.0,17.0,71.0
2022-12-06,23.0,96.0,23.0,96.0
2022-12-07,23.0,96.0,23.0,96.0
2022-12-08,15.0,63.0,18.0,75.0
2022-12-09,23.0,96.0,23.0,96.0
2022-12-10,24.0,100.0,23.0,96.0
2022-12-11,24.0,100.0,23.0,96.0
2022-12-12,24.0,100.0,23.0,96.0
2022-12-13,19.0,79.0,19.0,79.0
2022-12-14,23.0,96.0,23.0,96.0
2022-12-15,23.0,96.0,23.0,96.0
2022-12-16,23.0,96.0,23.0,96.0
2022-12-17,24.0,100.0,23.0,96.0
2022-12-18,23.0,96.0,23.0,96.0
2022-12-19,23.0,96.0,23.0,96.0
2022-12-20,22.0,92.0,22.0,92.0
2022-12-21,23.0,96.0,23.0,96.0
2022-12-22,23.0,96.0,23.0,96.0
2022-12-23,24.0,100.0,23.0,96.0
2022-12-24,23.0,96.0,23.0,96.0
2022-12-25,24.0,100.0,23.0,96.0
2022-12-26,23.0,96.0,23.0,96.0
2022-12-27,23.0,96.0,23.0,96.0
2022-12-28,24.0,100.0,23.0,96.0
2022-12-29,23.0,96.0,23.0,96.0
2022-12-30,24.0,100.0,23.0,96.0
2022-12-31,23.0,96.0,23.0,96.0
2023-01-01,23.0,96.0,23.0,96.0
2023-01-02,23.0,96.0,23.0,96.0
2023-01-03,24.0,100.0,22.0,92.0
2023-01-04,24.0,100.0,23.0,96.0
2023-01-05,23.0,96.0,23.0,96.0
2023-01-06,23.0,96.0,23.0,96.0
2023-01-07,23.0,96.0,23.0,96.0
2023-01-08,24.0,100.0,23.0,96.0
2023-01-09,19.0,79.0,17.0,71.0
2023-01-10,24.0,100.0,23.0,96.0
2023-01-11,24.0,100.0,23.0,96.0
2023-01-12,23.0,96.0,23.0,96.0
2023-01-13,24.0,100.0,23.0,96.0
2023-01-14,24.0,100.0,23.0,96.0
2023-01-15,23.0,96.0,23.0,96.0
2023-01-16,23.0,96.0,23.0,96.0
2023-01-17,23.0,96.0,23.0,96.0
2023-01-18,24.0,100.0,23.0,96.0
2023-01-19,23.0,96.0,23.0,96.0
2023-01-20,24.0,100.0,23.0,96.0
2023-01-21,23.0,96.0,23.0,96.0
2023-01-22,23.0,96.0,23.0,96.0
2023-01-23,23.0,96.0,23.0,96.0
2023-01-24,24.0,100.0,23.0,96.0
2023-01-25,22.0,92.0,22.0,92.0
2023-01-26,24.0,100.0,23.0,96.0
2023-01-27,23.0,96.0,23.0,96.0
2023-01-28,24.0,100.0,23.0,96.0
2023-01-29,24.0,100.0,23.0,96.0
2023-01-30,23.0,96.0,23.0,96.0
2023-01-31,24.0,100.0,23.0,96.0
2023-02-01,23.0,96.0,23.0,96.0
2023-02-02,24.0,100.0,23.0,96.0
2023-02-03,23.0,96.0,23.0,96.0
2023-02-04,24.0,100.0,23.0,96.0
2023-02-05,23.0,96.0,23.0,96.0
2023-02-06,23.0,96.0,23.0,96.0
2023-02-07,23.0,96.0,23.0,96.0
2023-02-08,20.0,83.0,20.0,83.0
2023-02-09,23.0,96.0,23.0,96.0
2023-02-10,24.0,100.0,23.0,96.0
2023-02-11,24.0,100.0,23.0,96.0
2023-02-12,23.0,96.0,23.0,96.0
2023-02-13,23.0,96.0,23.0,96.0
2023-02-14,24.0,100.0,23.0,96.0
2023-02-15,20.0,83.0,22.0,92.0
2023-02-16,22.0,92.0,23.0,96.0
2023-02-17,23.0,96.0,23.0,96.0
2023-02-18,24.0,100.0,23.0,96.0
2023-02-19,24.0,100.0,23.0,96.0
2023-02-20,24.0,100.0,23.0,96.0
2023-02-21,16.0,67.0,21.0,88.0
2023-02-22,23.0,96.0,23.0,96.0
2023-02-23,23.0,96.0,23.0,96.0
2023-02-24,24.0,100.0,23.0,96.0
2023-02-25,24.0,100.0,23.0,96.0
2023-02-26,23.0,96.0,23.0,96.0
2023-02-27,24.0,100.0,23.0,96.0
2023-02-28,24.0,100.0,23.0,96.0
2023-03-01,19.0,79.0,19.0,79.0
2023-03-02,24.0,100.0,22.0,92.0
2023-03-03,24.0,100.0,23.0,96.0
2023-03-04,23.0,96.0,23.0,96.0
2023-03-05,24.0,100.0,23.0,96.0
2023-03-06,24.0,100.0,22.0,92.0
2023-03-07,23.0,96.0,23.0,96.0
2023-03-08,23.0,96.0,23.0,96.0
2023-03-09,24.0,100.0,23.0,96.0
2023-03-10,24.0,100.0,23.0,96.0
2023-03-11,24.0,100.0,23.0,96.0
2023-03-12,24.0,100.0,23.0,96.0
2023-03-13,23.0,96.0,23.0,96.0
2023-03-14,12.0,50.0,20.0,83.0
2023-03-15,23.0,96.0,23.0,96.0
2023-03-16,24.0,100.0,23.0,96.0
2023-03-17,23.0,96.0,23.0,96.0
2023-03-18,23.0,96.0,23.0,96.0
2023-03-19,11.0,46.0,11.0,46.0
2023-03-20,16.0,67.0,16.0,67.0
2023-03-21,24.0,100.0,23.0,96.0
2023-03-22,24.0,100.0,23.0,96.0
2023-03-23,24.0,100.0,23.0,96.0
2023-03-24,24.0,100.0,23.0,96.0
2023-03-25,24.0,100.0,23.0,96.0
2023-03-26,23.0,96.0,23.0,96.0
2023-03-27,24.0,100.0,23.0,96.0
2023-03-28,24.0,100.0,23.0,96.0
2023-03-29,24.0,100.0,23.0,96.0
2023-03-30,23.0,96.0,23.0,96.0
2023-03-31,23.0,96.0,23.0,96.0
2023-04-01,23.0,96.0,23.0,96.0
2023-04-02,24.0,100.0,23.0,96.0
2023-04-03,24.0,100.0,23.0,96.0
2023-04-04,23.0,96.0,23.0,96.0
2023-04-05,24.0,100.0,23.0,96.0
2023-04-06,23.0,96.0,23.0,96.0
2023-04-07,24.0,100.0,23.0,96.0
2023-04-08,24.0,100.0,23.0,96.0
2023-04-09,23.0,96.0,23.0,96.0
2023-04-10,24.0,100.0,23.0,96.0
2023-04-11,24.0,100.0,23.0,96.0
2023-04-12,24.0,100.0,23.0,96.0
2023-04-13,24.0,100.0,23.0,96.0
2023-04-14,23.0,96.0,23.0,96.0
2023-04-15,23.0,96.0,23.0,96.0
2023-04-16,24.0,100.0,23.0,96.0
2023-04-17,23.0,96.0,23.0,96.0
2023-04-18,24.0,100.0,23.0,96.0
2023-04-19,23.0,96.0,23.0,96.0
2023-04-20,24.0,100.0,23.0,96.0
