state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2022-04-30,Parts per million,No Events,23,96.0,Y,0.2,0.2,0,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2022-05-01,Parts per billion,No Events,23.0,96.0,Y,4.456522,9.9,6.0,8.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2022-04-30,Parts per million,No Events,24,100.0,Y,0.2,0.2,0,2.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2022-05-01,Parts per billion,No Events,23.0,96.0,Y,4.456522,9.9,6.0,8.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2022-05-01,Parts per million,No Events,23,96.0,Y,0.208696,0.3,6,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2022-05-02,Parts per billion,No Events,21.0,88.0,Y,5.385714,17.4,23.0,16.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2022-05-01,Parts per million,No Events,24,100.0,Y,0.2,0.2,0,2.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2022-05-02,Parts per billion,No Events,21.0,88.0,Y,5.385714,17.4,23.0,16.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2022-05-02,Parts per million,No Events,21,88.0,Y,0.214286,0.3,7,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2022-05-03,Parts per billion,No Events,23.0,96.0,Y,8.947826,31.7,5.0,29.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2022-05-02,Parts per million,No Events,20,83.0,Y,0.2,0.2,0,2.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2022-05-03,Parts per billion,No Events,23.0,96.0,Y,8.947826,31.7,5.0,29.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2022-05-03,Parts per million,No Events,23,96.0,Y,0.256522,0.5,5,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2022-05-04,Parts per billion,No Events,23.0,96.0,Y,7.795652,22.1,6.0,21.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2022-05-03,Parts per million,No Events,24,100.0,Y,0.275,0.3,2,3.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2022-05-04,Parts per billion,No Events,23.0,96.0,Y,7.795652,22.1,6.0,21.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2022-05-04,Parts per million,No Events,24,100.0,Y,0.291667,0.4,9,5.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2022-05-05,Parts per billion,No Events,22.0,92.0,Y,3.718182,6.1,5.0,6.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2022-05-04,Parts per million,No Events,23,96.0,Y,0.286957,0.4,5,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2022-05-05,Parts per billion,No Events,22.0,92.0,Y,3.718182,6.1,5.0,6.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2022-05-05,Parts per million,No Events,22,92.0,Y,0.236364,0.3,9,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2022-05-06,Parts per billion,No Events,22.0,92.0,Y,3.931818,9.9,7.0,8.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2022-05-05,Parts per million,No Events,24,100.0,Y,0.2375,0.3,15,3.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2022-05-06,Parts per billion,No Events,22.0,92.0,Y,3.931818,9.9,7.0,8.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2022-05-06,Parts per million,No Events,24,100.0,Y,0.220833,0.3,8,3.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2022-05-07,Parts per billion,No Events,23.0,96.0,Y,3.008696,5.5,2.0,5.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2022-05-06,Parts per million,No Events,22,92.0,Y,0.222727,0.3,5,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2022-05-07,Parts per billion,No Events,23.0,96.0,Y,3.008696,5.5,2.0,5.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2022-05-07,Parts per million,No Events,23,96.0,Y,0.2,0.2,0,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2022-05-08,Parts per billion,No Events,23.0,96.0,Y,2.756522,6.2,5.0,6.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2022-05-07,Parts per million,No Events,24,100.0,Y,0.2,0.2,0,2.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2022-05-08,Parts per billion,No Events,23.0,96.0,Y,2.756522,6.2,5.0,6.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2022-05-08,Parts per million,No Events,23,96.0,Y,0.2,0.2,0,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2022-05-09,Parts per billion,No Events,21.0,88.0,Y,4.27619,13.0,5.0,12.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2022-05-08,Parts per million,No Events,24,100.0,Y,0.2,0.2,0,2.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2022-05-09,Parts per billion,No Events,21.0,88.0,Y,4.27619,13.0,5.0,12.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2022-05-09,Parts per million,No Events,22,92.0,Y,0.213636,0.3,7,3.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2022-05-10,Parts per billion,No Events,23.0,96.0,Y,4.482609,8.8,5.0,8.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2022-05-09,Parts per million,No Events,21,88.0,Y,0.214286,0.3,4,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2022-05-10,Parts per billion,No Events,23.0,96.0,Y,4.482609,8.8,5.0,8.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2022-05-10,Parts per million,No Events,24,100.0,Y,0.2,0.2,0,2.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2022-05-11,Parts per billion,No Events,23.0,96.0,Y,7.165217,21.3,4.0,20.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2022-05-10,Parts per million,No Events,23,96.0,Y,0.2,0.2,0,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2022-05-11,Parts per billion,No Events,23.0,96.0,Y,7.165217,21.3,4.0,20.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2022-05-11,Parts per million,No Events,23,96.0,Y,0.247826,0.4,4,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2022-05-12,Parts per billion,No Events,23.0,96.0,Y,4.482609,7.8,4.0,7.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2022-05-11,Parts per million,No Events,24,100.0,Y,0.245833,0.3,5,3.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2022-05-12,Parts per billion,No Events,23.0,96.0,Y,4.482609,7.8,4.0,7.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2022-05-12,Parts per million,No Events,23,96.0,Y,0.256522,0.3,4,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2022-05-13,Parts per billion,No Events,23.0,96.0,Y,6.786957,18.3,6.0,17.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2022-05-12,Parts per million,No Events,24,100.0,Y,0.270833,0.3,7,3.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2022-05-13,Parts per billion,No Events,23.0,96.0,Y,6.786957,18.3,6.0,17.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2022-05-13,Parts per million,No Events,23,96.0,Y,0.3,0.4,5,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2022-05-14,Parts per billion,No Events,23.0,96.0,Y,5.413043,16.9,4.0,15.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2022-05-13,Parts per million,No Events,24,100.0,Y,0.3,0.3,0,3.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2022-05-14,Parts per billion,No Events,23.0,96.0,Y,5.413043,16.9,4.0,15.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2022-05-14,Parts per million,No Events,23,96.0,Y,0.317391,0.5,5,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2022-05-15,Parts per billion,No Events,23.0,96.0,Y,1.956522,3.0,5.0,3.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2022-05-14,Parts per million,No Events,24,100.0,Y,0.329167,0.4,6,5.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2022-05-15,Parts per billion,No Events,23.0,96.0,Y,1.956522,3.0,5.0,3.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2022-05-15,Parts per million,No Events,24,100.0,Y,0.2625,0.3,0,3.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 Annual 1971,2022-05-16,Parts per billion,No Events,23.0,96.0,Y,3.313043,4.6,5.0,4.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,1,1 HOUR,CO 1-hour 1971,2022-05-15,Parts per million,No Events,23,96.0,Y,0.247826,0.3,4,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2022-05-16,Parts per billion,No Events,23.0,96.0,Y,3.313043,4.6,5.0,4.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
6,75,5,42101,1,37.765946,-122.399044,WGS84,Carbon monoxide,Z,8-HR RUN AVG END HOUR,CO 8-hour 1971,2022-05-16,Parts per million,No Events,24,100.0,Y,0.245833,0.3,10,3.0,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860,"San Francisco-Oakland-Hayward, CA",2023-03-28,6.0,75.0,5.0,42602.0,1.0,37.765946,-122.399044,WGS84,Nitrogen dioxide (NO2),1.0,1 HOUR,NO2 1-hour 2010,2022-05-17,Parts per billion,No Events,23.0,96.0,Y,3.934783,8.3,5.0,8.0,74.0,INSTRUMENTAL - CHEMILUMINESCENCE,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,41860.0,"San Francisco-Oakland-Hayward, CA",2024-05-22
