date,dt,timezone,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id
2018-01-15,1516015800.0,-28800.0,37.774929,-122.419415,283.52791666666667,,282.0675,282.8358333333333,282.6458333333333,284.3495833333333,1019.3333333333334,,,90.875,1.9304166666666667,80.20833333333333,,,,,,88.5,803.5833333333334
2018-01-16,1516102200.0,-28800.0,37.774929,-122.419415,286.26458333333335,,285.125,286.05541666666664,285.8229166666667,286.8258333333333,1021.3333333333334,,,92.83333333333333,1.3420833333333333,119.91666666666667,,0.26,,,,98.95833333333333,740.6666666666666
2018-01-17,1516188600.0,-28800.0,37.774929,-122.419415,286.30583333333334,,285.7345833333333,286.19374999999997,285.78791666666666,287.05041666666665,1023.2916666666666,,,96.41666666666667,1.1841666666666668,92.29166666666667,,0.13,,,,99.91666666666667,791.3333333333334
2018-01-18,1516275000.0,-28800.0,37.774929,-122.419415,285.62916666666666,,284.9116666666667,285.42625000000004,285.09208333333333,286.26416666666665,1019.875,,,95.45833333333333,2.6,201.16666666666666,,0.3833333333333333,,,,99.0,728.0
2018-01-19,1516361400.0,-28800.0,37.774929,-122.419415,284.18416666666667,,280.9483333333333,283.24916666666667,283.5075,284.77833333333336,1018.75,,,80.70833333333333,3.6637500000000003,277.125,,0.25,,,,66.125,739.7083333333334
2018-01-20,1516447800.0,-28800.0,37.774929,-122.419415,282.24375000000003,,278.41249999999997,279.9683333333333,281.08,283.3,1019.9583333333334,,,77.33333333333333,4.877083333333333,315.4583333333333,,,,,,11.416666666666666,800.4583333333334
2018-01-21,1516534200.0,-28800.0,37.774929,-122.419415,281.99916666666667,,279.1404166666667,281.0783333333333,281.0054166666667,282.95916666666665,1025.5416666666667,,,82.83333333333333,2.5854166666666667,253.29166666666666,,,,,,59.291666666666664,802.5416666666666
2018-01-22,1516620600.0,-28800.0,37.774929,-122.419415,285.58375,,282.8933333333333,285.08,285.00666666666666,286.23125,1026.0416666666667,,,84.125,4.4325,231.16666666666666,,0.9315384615384615,,,,78.0,638.9166666666666
2018-01-23,1516707000.0,-28800.0,37.774929,-122.419415,283.84875,,281.3745833333333,282.8595833333333,283.25,284.33750000000003,1025.4166666666667,,,85.25,2.13,117.58333333333333,,,,,,70.5,803.125
2018-01-24,1516793400.0,-28800.0,37.774929,-122.419415,283.44041666666664,,281.68416666666667,282.56374999999997,282.60083333333336,284.18916666666667,1019.9166666666666,,,89.20833333333333,3.235,209.29166666666666,,1.08,,,,96.70833333333333,766.0
2018-01-25,1516879800.0,-28800.0,37.774929,-122.419415,283.1816666666667,,279.78375,282.00708333333336,282.4241666666667,283.8933333333333,1017.5416666666666,,,79.54166666666667,3.81375,237.25,,0.5728571428571428,,,,59.583333333333336,626.0
2018-01-26,1516966200.0,-28800.0,37.774929,-122.419415,281.6929166666667,,279.0108333333333,280.84708333333333,280.8858333333333,282.40458333333333,1024.9166666666667,,,83.91666666666667,1.9574999999999998,231.95833333333334,,0.3757142857142857,,,,53.583333333333336,714.2083333333334
2018-01-27,1517052600.0,-28800.0,37.774929,-122.419415,282.9191666666666,,279.37583333333333,282.16583333333335,282.07916666666665,283.72208333333333,1029.2916666666667,,,79.29166666666667,1.7816666666666665,205.83333333333334,,,,,,75.95833333333333,803.2916666666666
2018-01-28,1517139000.0,-28800.0,37.774929,-122.419415,284.4604166666667,,282.0045833333333,283.59541666666667,283.62333333333333,285.2683333333333,1027.9583333333333,,,85.75,2.8800000000000003,124.875,,,,,,26.958333333333332,801.25
2018-01-29,1517225400.0,-28800.0,37.774929,-122.419415,284.76458333333335,,281.81583333333333,283.8,283.97791666666666,285.65291666666667,1024.0833333333333,,,82.54166666666667,3.2145833333333336,44.458333333333336,,,,,,97.45833333333333,803.9583333333334
2018-01-30,1517311800.0,-28800.0,37.774929,-122.419415,284.18125000000003,,282.48375000000004,283.50624999999997,283.3179166666667,285.0520833333333,1021.0,,,89.75,2.1595833333333334,81.20833333333333,,,,,,64.04166666666667,802.6666666666666
2018-01-31,1517398200.0,-28800.0,37.774929,-122.419415,284.62208333333336,,282.9845833333333,284.32375,283.9558333333333,285.2991666666667,1018.75,,,90.375,1.9704166666666667,234.75,,,,,,76.54166666666667,803.25
2018-02-01,1517484600.0,-28800.0,37.774929,-122.419415,286.84541666666667,,283.73791666666665,286.5683333333333,286.13166666666666,287.56333333333333,1018.4583333333334,,,82.625,1.6975,172.91666666666666,,,,,,86.58333333333333,803.5833333333334
2018-02-02,1517571000.0,-28800.0,37.774929,-122.419415,287.96125,,284.51375,287.6820833333333,287.07416666666666,288.8170833333333,1020.3333333333334,,,80.91666666666667,1.6808333333333334,184.95833333333334,,,,,,74.0,803.25
2018-02-03,1517657400.0,-28800.0,37.774929,-122.419415,289.175,,285.08875,288.8695833333333,288.3070833333333,289.9891666666667,1020.2083333333334,,,78.0,2.16125,163.54166666666666,,,,,,31.0,801.375
2018-02-04,1517743800.0,-28800.0,37.774929,-122.419415,289.78916666666663,,285.27458333333334,289.4775,288.93416666666667,290.72499999999997,1019.0833333333334,,,75.375,1.7766666666666666,109.29166666666667,,,,,,50.25,802.125
2018-02-05,1517830200.0,-28800.0,37.774929,-122.419415,288.385,,285.6975,288.1745833333333,287.44666666666666,289.4329166666667,1017.2916666666666,,,84.625,1.3408333333333333,245.45833333333334,,,,,,47.833333333333336,802.0416666666666
2018-02-06,1517916600.0,-28800.0,37.774929,-122.419415,288.98833333333334,,283.9241666666667,288.5779166666667,288.31,289.7129166666667,1016.375,,,74.70833333333333,2.1979166666666665,201.29166666666666,,,,,,0.125,800.0
2018-02-07,1518003000.0,-28800.0,37.774929,-122.419415,289.59250000000003,,282.29749999999996,288.9241666666667,288.51666666666665,290.72083333333336,1020.9583333333334,,,62.5,2.3895833333333334,125.625,,,,,,0.0,800.0
2018-02-08,1518089400.0,-28800.0,37.774929,-122.419415,288.48875000000004,,284.2754166666667,288.08875,287.6675,289.31625,1022.7916666666666,,,76.95833333333333,1.3766666666666667,137.29166666666666,,,,,,1.9583333333333333,800.0833333333334
2018-02-09,1518175800.0,-28800.0,37.774929,-122.419415,288.2441666666667,,285.2816666666667,287.98083333333335,287.29625,289.20666666666665,1018.625,,,83.16666666666667,1.4925,244.91666666666666,,,,,,30.791666666666668,801.375
2018-02-10,1518262200.0,-28800.0,37.774929,-122.419415,288.1620833333333,,281.95166666666665,287.41333333333336,287.1020833333333,289.3483333333333,1014.625,,,66.875,4.59,306.9166666666667,,,,,,29.833333333333332,801.375
2018-02-11,1518348600.0,-28800.0,37.774929,-122.419415,285.71458333333334,,278.68041666666664,284.7758333333333,284.9066666666667,286.5208333333333,1013.875,,,63.5,4.035,267.8333333333333,,,,,,32.833333333333336,801.4583333333334
2018-02-12,1518435000.0,-28800.0,37.774929,-122.419415,283.6770833333333,,279.0095833333333,281.66625,282.7970833333333,284.44916666666666,1011.375,,,73.66666666666667,5.8325,314.75,,,,,,11.0,800.5
2018-02-13,1518521400.0,-28800.0,37.774929,-122.419415,284.7341666666667,,275.45666666666665,283.3695833333333,283.80375,285.71375,1017.3333333333334,,,53.833333333333336,3.37875,130.875,,,,,,1.8333333333333333,800.0833333333334
2018-02-14,1518607800.0,-28800.0,37.774929,-122.419415,284.0095833333333,,278.27458333333334,283.16249999999997,283.2975,284.66291666666666,1021.625,,,68.875,2.4045833333333335,280.9583333333333,,,,,,13.041666666666666,800.625
